"OBJECTID","POINT_X","POINT_Y"
516,496951.225,316066.2665
516,496947.5755,316065.956
516,496947.534,316066.416
516,496946.459,316066.318
516,496946.7625,316062.8545
516,496949.1255,316063.0725
516,496949.668,316056.705
516,496936.602,316055.501
516,496935.953,316061.929
516,496938.321,316062.118
516,496937.9735,316066.4715
516,496936.682,316066.3685
516,496936.8235,316064.926
516,496933.292,316064.599
516,496932.484,316073.321
517,496848.375,316039.409
517,496858.5315,316040.322
517,496858.5545,316040.107
517,496859.735,316040.212
517,496860.387,316033.602
517,496859.147,316033.49
517,496859.4135,316030.5385
517,496860.651,316030.65
517,496860.997,316027.296
517,496859.7165,316027.1805
517,496860.035,316023.65
517,496849.915,316022.719
517,496850.497,316016.4255
517,496846.969,316016.099
517,496847.081,316014.886
517,496843.748,316014.582
517,496843.636,316015.7905
517,496840.655,316015.515
517,496840.768,316014.295
517,496821.35,316012.425
517,496821.2305,316013.718
517,496817.9775,316013.417
517,496818.09,316012.2
517,496811.474,316011.606
517,496811.363,316012.8055
517,496808.455,316012.536
517,496808.568,316011.315
517,496805.286,316010.991
517,496805.171,316012.2325
517,496801.275,316011.872
517,496801.383,316010.702
517,496794.843,316010.035
517,496794.729,316011.2665
517,496791.7345,316010.9895
517,496791.847,316009.771
517,496785.274,316009.177
517,496785.1625,316010.3815
517,496775.586,316009.4955
517,496775.696,316008.309
517,496768.829,316007.542
517,496767.761,316018.963
517,496849.5665,316026.5305
517,496848.375,316039.409
518,496884.145,316021.275
518,496895.488,316022.418
518,496894.636,316031.126
518,496896.719,316031.33
518,496896.6025,316032.519
518,496898.97,316032.751
518,496899.0865,316031.562
518,496902.583,316031.905
518,496902.4665,316033.0935
518,496904.834,316033.3255
518,496904.95,316032.137
518,496909.8235,316032.6145
518,496909.707,316033.803
518,496912.0745,316034.035
518,496912.1905,316032.8465
518,496915.687,316033.189
518,496915.571,316034.378
518,496917.938,316034.61
518,496918.0545,316033.421
518,496924.201,316034.0235
518,496924.0845,316035.212
518,496926.452,316035.444
518,496926.5685,316034.2555
518,496930.0645,316034.598
518,496929.9485,316035.787
518,496932.3155,316036.019
518,496932.432,316034.83
518,496934.637,316035.046
518,496935.685,316024.201
518,496932.197,316023.859
518,496932.318,316022.624
518,496925.523,316022.011
518,496925.407,316023.194
518,496919.1535,316022.581
518,496919.273,316021.361
518,496912.478,316020.748
518,496912.3635,316021.9155
518,496905.932,316021.2855
518,496906.048,316020.104
518,496899.253,316019.491
518,496899.152,316020.52
518,496895.663,316020.178
518,496896.1145,316015.793
518,496897.1405,316015.8935
518,496897.432,316012.918
518,496896.393,316012.811
518,496896.51,316011.6775
518,496897.633,316011.793
518,496897.899,316009.315
518,496896.692,316009.217
518,496897.076,316005.737
518,496886.947,316004.787
518,496886.505,316008.222
518,496885.391,316008.146
518,496884.998,316011.5
518,496886.1055,316011.632
518,496885.814,316014.5265
518,496884.696,316014.418
518,496884.145,316021.275
519,496953.453,316040.517
519,496958.852,316041.046
519,496958.989,316039.753
519,496960.8195,316039.9225
519,496960.703,316041.178
519,496964.034,316041.519
519,496964.1535,316040.2315
519,496966.0715,316040.409
519,496965.953,316041.69
519,496971.392,316042.145
519,496972.197,316033.4545
519,496968.5475,316033.144
519,496968.5055,316033.6005
519,496967.4395,316033.51
519,496967.7345,316030.0425
519,496970.0975,316030.2605
519,496970.64,316023.893
519,496957.544,316022.626
519,496956.935,316029.086
519,496959.321,316029.275
519,496958.9735,316033.6285
519,496957.682,316033.5255
519,496957.8235,316032.083
519,496954.292,316031.756
519,496953.453,316040.517
520,496771.32,315981.312
520,496774.93,315981.668
520,496774.808,315982.985
520,496777.275,315983.164
520,496777.3925,315981.8955
520,496791.066,315983.1605
520,496790.951,315984.401
520,496793.419,315984.639
520,496793.5345,315983.389
520,496807.684,315984.6975
520,496807.574,315985.886
520,496810.029,315986.164
520,496810.1435,315984.9255
520,496823.8055,315986.189
520,496823.79,315987.3015
520,496826.202,315987.68
520,496826.3185,315986.4215
520,496847.0655,315988.341
520,496846.945,315989.645
520,496849.462,315989.872
520,496849.582,315988.5735
520,496853.104,315988.8995
520,496851.853,316001.741
520,496863.239,316002.741
520,496863.891,315996.131
520,496862.683,315996.0175
520,496862.973,315992.933
520,496864.201,315993.02
520,496864.484,315989.692
520,496863.296,315989.499
520,496863.585,315986.02
520,496853.414,315985.048
520,496853.999,315978.789
520,496850.519,315978.469
520,496850.631,315977.256
520,496847.254,315976.937
520,496847.186,315978.1605
520,496844.205,315977.885
520,496844.318,315976.665
520,496824.9,315974.795
520,496824.7805,315976.088
520,496821.5275,315975.787
520,496821.64,315974.57
520,496815.024,315973.976
520,496814.913,315975.1755
520,496812.005,315974.906
520,496812.118,315973.685
520,496808.836,315973.361
520,496808.721,315974.6025
520,496804.825,315974.242
520,496804.933,315973.072
520,496798.393,315972.405
520,496798.279,315973.6365
520,496795.2845,315973.3595
520,496795.397,315972.141
520,496788.824,315971.547
520,496788.7125,315972.7515
520,496779.136,315971.8655
520,496779.246,315970.679
520,496775.962,315970.38
520,496775.8525,315971.562
520,496772.211,315971.161
520,496771.32,315981.312
521,496894.418,315984.632
521,496905.779,315985.7435
521,496905.002,315993.686
521,496953.917,315998.282
521,496954.915,315988.071
521,496951.334,315987.7345
521,496951.445,315986.551
521,496948.123,315986.248
521,496948.0125,315987.4225
521,496945.0935,315987.148
521,496945.203,315985.983
521,496931.98,315984.782
521,496931.8745,315985.906
521,496928.9795,315985.634
521,496929.08,315984.562
521,496925.721,315984.203
521,496925.616,315985.318
521,496922.465,315985.022
521,496922.573,315983.871
521,496915.923,315983.226
521,496915.813,315984.397
521,496912.829,315984.1165
521,496912.933,315983.01
521,496909.647,315982.652
521,496909.5385,315983.8075
521,496906,315983.475
521,496906.3605,315979.184
521,496907.3865,315979.2845
521,496907.815,315976.343
521,496906.639,315976.202
521,496906.756,315975.0685
521,496907.879,315975.184
521,496908.145,315972.706
521,496906.938,315972.608
521,496907.322,315969.128
521,496897.193,315968.178
521,496896.853,315971.6525
521,496895.64,315971.534
521,496895.3,315974.837
521,496896.5295,315974.9575
521,496896.2415,315977.9005
521,496895.011,315977.78
521,496894.418,315984.632
522,496974.469,316007.717
522,496979.868,316008.246
522,496980.005,316006.953
522,496981.8355,316007.1225
522,496981.719,316008.378
522,496985.05,316008.719
522,496985.1695,316007.4315
522,496987.0875,316007.609
522,496986.969,316008.89
522,496992.405,316009.353
522,496993.213,316000.631
522,496989.5605,316000.352
522,496989.5185,316000.8085
522,496988.4525,316000.718
522,496988.7475,315997.2505
522,496991.1105,315997.4685
522,496991.653,315991.101
522,496978.562,315989.797
522,496977.951,315996.286
522,496980.319,315996.475
522,496979.9465,316000.7865
522,496978.655,316000.6835
522,496978.7965,315999.241
522,496975.265,315998.914
522,496974.469,316007.717
523,496774.967,315942.569
523,496816.693,315946.454
523,496817.678,315935.734
523,496817.6,315934.4005
523,496814.6135,315934.123
523,496814.6725,315933.5265
523,496814.071,315933.4705
523,496814.1805,315932.279
523,496807.6195,315931.6725
523,496807.4985,315932.8675
523,496806.893,315932.811
523,496806.838,315933.408
523,496800.833,315932.851
523,496800.892,315932.2545
523,496800.29,315932.199
523,496800.3995,315931.007
523,496793.8275,315930.403
523,496793.718,315931.5955
523,496793.112,315931.5395
523,496793.0575,315932.136
523,496787.052,315931.579
523,496787.111,315930.983
523,496786.5095,315930.927
523,496786.619,315929.7355
523,496780.058,315929.129
523,496779.9375,315930.3215
523,496779.3315,315930.2675
523,496779.2655,315930.8805
523,496776.267,315930.6025
523,496774.967,315942.569
524,496867.056,315965.035
524,496878.971,315966.085
524,496879.347,315962.596
524,496878.128,315962.4855
524,496878.426,315959.205
524,496879.604,315959.312
524,496880.236,315952.704
524,496879.0265,315952.594
524,496879.349,315949.044
524,496874.058,315948.5275
524,496874.1675,315947.3335
524,496870.885,315947.013
524,496870.7685,315948.206
524,496868.617,315947.996
524,496869.4525,315939.383
524,496866.232,315939.087
524,496866.299,315938.295
524,496865.6975,315938.239
524,496865.807,315937.0475
524,496859.246,315936.441
524,496859.1255,315937.6335
524,496858.5195,315937.5795
524,496858.4645,315938.176
524,496852.4595,315937.6195
524,496852.5185,315937.023
524,496851.9235,315936.963
524,496852.0265,315935.7755
524,496845.465,315935.169
524,496845.3445,315936.3615
524,496844.739,315936.3075
524,496844.684,315936.9045
524,496838.6785,315936.3475
524,496838.7375,315935.7515
524,496838.136,315935.6955
524,496838.2455,315934.5035
524,496831.6735,315933.8995
524,496831.564,315935.0895
524,496830.958,315935.036
524,496830.8925,315935.649
524,496827.894,315935.371
524,496826.589,315947.388
524,496868.297,315951.312
524,496867.056,315965.035
525,496906.588,315954.41
525,496962.055,315959.553
525,496963.0735,315948.2495
525,496960.087,315947.972
525,496960.146,315947.3755
525,496959.5445,315947.32
525,496959.654,315946.128
525,496953.093,315945.5215
525,496952.9835,315946.7145
525,496952.3775,315946.658
525,496952.323,315947.255
525,496946.3175,315946.698
525,496946.3765,315946.1015
525,496945.775,315946.046
525,496945.8845,315944.854
525,496939.3235,315944.2475
525,496939.2025,315945.4425
525,496938.597,315945.3865
525,496938.5555,315945.8395
525,496932.405,315945.2695
525,496932.464,315944.673
525,496931.8625,315944.617
525,496931.972,315943.4255
525,496925.411,315942.819
525,496925.2905,315944.014
525,496924.6845,315943.9575
525,496924.6295,315944.5545
525,496918.6245,315943.9975
525,496918.6835,315943.401
525,496918.082,315943.3455
525,496918.1915,315942.1535
525,496911.6305,315941.5475
525,496911.51,315942.7395
525,496910.904,315942.686
525,496910.838,315943.299
525,496907.8395,315943.021
525,496906.588,315954.41
526,496972.025,315960.434
526,496975.525,315960.7585
526,496975.428,315961.802
526,496978.3955,315962.06
526,496978.491,315961.0335
526,496989.274,315962.0335
526,496989.176,315963.092
526,496992.1435,315963.35
526,496992.24,315962.3085
526,497002.9875,315963.3125
526,497002.895,315964.142
526,497005.8855,315964.398
526,497005.966,315963.315
526,497020.494,315964.868
526,497019.896,315971.255
526,497028.371,315972.048
526,497029,315965.324
526,497027.571,315965.19
526,497028.462,315955.662
526,497025.237,315955.36
526,497025.436,315953.242
526,497017.7,315952.518
526,497017.616,315953.415
526,497011.62,315952.853
526,497011.701,315951.988
526,497003.999,315951.266
526,497003.9215,315952.196
526,496995.607,315951.372
526,496995.689,315949.3095
526,496989.3175,315948.7185
526,496988.96,315950.769
526,496983.1645,315950.2315
526,496983.2725,315948.1665
526,496976.901,315947.576
526,496976.396,315950.804
526,496975.859,315950.7565
526,496975.997,315949.567
526,496973.0085,315949.29
526,496972.025,315960.434
527,496739.656,316069.512
527,496750.856,316070.563
527,496751.693,316063.167
527,496762.709,316064.146
527,496764.759,316042.06
527,496745.901,316040.4005
527,496744.886,316051.253
527,496741.038,316054.444
527,496739.656,316069.512
528,496742.6405,316019.509
528,496763.655,316021.177
528,496765.037,316006.267
528,496768.025,316006.523
528,496770.157,315983.574
528,496762.629,315982.87
528,496767.571,315930.025
528,496752.098,315928.637
528,496742.6405,316019.509
529,497155.8372,316016.8711
529,497193.7997,316017.818
529,497194.5359,316021.1305
529,497217.7648,316021.2532
529,497217.7648,316019.2902
529,497232.2406,316019.6325
529,497232.0638,316025.776
529,497260.5571,316026.63
529,497260.7124,316011.1799
529,497257.2963,316011.1023
529,497257.2963,316012.8104
529,497248.8337,316012.888
529,497248.8337,316011.3352
529,497234.6259,316011.4129
529,497234.6259,316010.3259
529,497231.9862,316010.2483
529,497232.0057,316004.2403
529,497226.8815,316004.3955
529,497218.4966,316004.7061
529,497218.4966,316003.1533
529,497212.9843,316003.1533
529,497212.9843,316004.5508
529,497204.5993,316004.5508
529,497204.2888,316003.0757
529,497188.4505,316003.3862
529,497188.127,316001.8594
529,497182.9511,316001.7558
529,497182.4336,316003.2051
529,497174.4627,316002.998
529,497174.4627,316000.5136
529,497170.4255,316000.5136
529,497170.2184,316001.7558
529,497160.3842,316001.8594
529,497160.3842,316000.5136
529,497154.8978,316000.5136
529,497155.8372,316016.8711
530,497028.9778,316011.4101
530,497043.7003,316011.4101
530,497043.7003,316005.0303
530,497046.8902,316005.2757
530,497046.8902,316011.9009
530,497058.9136,316011.6555
530,497059.159,316005.5211
530,497062.5942,316005.2757
530,497062.5942,316012.1462
530,497074.863,316012.1462
530,497075.1084,316004.5396
530,497078.2983,316004.5396
530,497078.789,316012.3916
530,497090.0763,316013.1277
530,497090.3217,316007.7295
530,497092.7754,316008.2202
530,497092.5301,316016.0722
530,497120.9936,316017.2991
530,497121.7298,316012.8824
530,497125.165,316012.637
530,497125.165,316018.0353
530,497138.9061,316018.0353
530,497138.9061,316001.8405
530,497127.128,316001.3497
530,497127.3734,315999.6321
530,497119.276,315999.6321
530,497118.7853,316001.1043
530,497112.1601,316001.1043
530,497112.4055,315999.6321
530,497103.8174,315999.6321
530,497103.8174,316000.6136
530,497092.7754,316000.3682
530,497092.2847,315995.9514
530,497084.1873,315995.7061
530,497084.1873,315996.9329
530,497079.7705,315996.9329
530,497079.7705,315994.4792
530,497073.1454,315993.9884
530,497073.1454,315995.9514
530,497064.0665,315995.9514
530,497064.0665,315993.9884
530,497058.1775,315993.7431
530,497057.9321,315995.4607
530,497048.8532,315995.4607
530,497048.6078,315993.7431
530,497041.7373,315993.7431
530,497041.7373,315995.7061
530,497034.376,315994.9699
530,497033.8853,315993.4977
530,497028.7324,315993.9884
530,497028.9778,316011.4101
531,497058.8283,316059.0244
531,497089.3775,316059.7605
531,497089.3775,316064.5453
531,497103.1799,316064.9134
531,497103.1799,316059.7605
531,497105.7564,316059.9445
531,497105.7564,316065.0974
531,497118.0865,316065.0974
531,497117.9025,316059.7605
531,497121.031,316060.4966
531,497121.031,316066.2016
531,497136.8577,316066.9377
531,497136.4897,316061.4168
531,497133.7292,316061.4168
531,497133.9132,316056.2639
531,497136.6737,316056.4479
531,497137.0418,316048.5345
531,497129.3124,316048.7186
531,497128.9444,316050.3749
531,497123.0554,316050.1908
531,497123.4234,316048.1665
531,497099.1312,316048.1665
531,497098.7632,316049.2707
531,497095.0825,316049.4547
531,497094.8985,316047.6144
531,497089.0095,316047.6144
531,497089.0095,316042.8296
531,497084.4087,316042.8296
531,497084.2247,316044.8539
531,497078.8877,316044.8539
531,497078.7037,316042.6455
531,497058.4602,316042.2775
531,497058.8283,316059.0244
532,496985.1687,316044.6319
532,496985.1687,316061.0108
532,496998.9711,316061.9309
532,496998.9711,316057.5142
532,497001.5476,316057.5142
532,497001.5476,316061.7469
532,497015.3499,316061.7469
532,497015.534,316055.8579
532,497019.0306,316056.2259
532,497019.0306,316057.8822
532,497030.4406,316057.6982
532,497030.4406,316054.9377
532,497033.5691,316055.1218
532,497033.5691,316057.6982
532,497046.0833,316057.8822
532,497046.2673,316054.3856
532,497048.1076,316054.0176
532,497047.7395,316041.6874
532,497016.2701,316040.2152
532,497016.2701,316045.7361
532,496985.1687,316044.6319
533,496966.5321,316091.1141
533,496966.7161,316108.5971
533,496980.3345,316108.5971
533,496979.7824,316102.34
533,496983.463,316102.5241
533,496983.4528,316106.2433
533,496998.7735,316106.3814
533,496999.0495,316115.3529
533,497011.6097,316115.3529
533,497011.7477,316107.4855
533,497014.0941,316107.6236
533,497014.0941,316116.7331
533,497044.1833,316117.5613
533,497044.5974,316099.3421
533,497033.1414,316099.7562
533,496998.6354,316098.376
533,496997.8073,316090.9227
533,496994.2187,316091.0607
533,496994.2187,316092.993
533,496988.4217,316092.717
533,496988.1456,316091.0607
533,496977.5178,316091.1987
533,496977.5178,316093.4071
533,496972.687,316093.1311
533,496972.5489,316090.9227
533,496966.5321,316091.1141
534,496949.3744,316137.4268
534,496948.3929,316155.8299
534,496956.9811,316156.5661
534,496957.4718,316153.8669
534,496964.3423,316153.8669
534,496963.8516,316148.9594
534,496966.7961,316149.4502
534,496966.5507,316154.1123
534,496980.0464,316154.8484
534,496982.7455,316161.2282
534,496995.0143,316161.2282
534,496995.505,316157.0568
534,496998.2042,316157.0568
534,496998.2042,316161.4736
534,497009.7368,316161.4736
534,497009.7368,316158.0383
534,497013.1721,316158.2837
534,497012.9267,316162.2097
534,497042.8625,316164.1727
534,497043.844,316147.9779
534,497022.0056,316145.7695
534,496981.764,316144.2973
534,496981.764,316138.6536
534,496949.3744,316137.4268
535,497053.6591,316154.8484
535,497055.1313,316170.5525
535,497067.4001,316171.0432
535,497067.4001,316166.1357
535,497069.8539,316165.645
535,497069.8539,316170.3071
535,497123.1004,316172.7609
535,497123.1004,316175.9507
535,497132.4247,316176.6869
535,497131.9339,316168.3441
535,497129.4802,316168.8349
535,497129.2348,316164.6635
535,497132.67,316164.6635
535,497132.4247,316156.8114
535,497053.6591,316154.8484
536,497071.5715,316106.3254
536,497071.7555,316124.7286
536,497086.11,316124.7286
536,497085.5579,316120.4958
536,497088.1344,316120.8639
536,497088.3184,316124.5445
536,497104.6972,316124.5445
536,497105.0653,316125.6487
536,497134.5104,316126.0168
536,497134.1423,316109.822
536,497123.1004,316109.822
536,497122.7323,316108.5338
536,497115.9232,316108.7178
536,497115.7391,316110.006
536,497105.6174,316109.4539
536,497105.9854,316106.8775
536,497101.0166,316106.8775
536,497101.2006,316108.9018
536,497091.815,316108.7178
536,497091.815,316106.5094
536,497071.5715,316106.3254
537,497150.5673,316158.1699
537,497150.322,316166.5127
537,497151.3035,316169.7026
537,497148.6043,316170.4387
537,497148.8497,316176.8185
537,497165.5353,316176.3277
537,497165.7806,316171.1748
537,497167.989,316171.1748
537,497168.2344,316175.1008
537,497196.4526,316176.3277
537,497197.1887,316171.6656
537,497198.9064,316171.6656
537,497198.9064,316176.3277
537,497227.1246,316178.0453
537,497227.1246,316171.6656
537,497230.0691,316171.4202
537,497230.3144,316178.0453
537,497246.5092,316178.7815
537,497246.5092,316161.6052
537,497241.8471,316161.1144
537,497242.3379,316162.8321
537,497232.7682,316162.5867
537,497232.7682,316161.6052
537,497224.9162,316160.8691
537,497224.1801,316163.0774
537,497220.0087,316163.0774
537,497219.7633,316160.3783
537,497207.7399,316159.8875
537,497207.9853,316162.0959
537,497188.1098,316161.8506
537,497188.1098,316158.6607
537,497150.5673,316158.1699
538,497257.3058,316163.3228
538,497256.815,316179.0269
538,497269.3292,316179.2722
538,497270.0653,316172.1563
538,497273.2552,316172.6471
538,497273.7459,316178.7815
538,497285.2786,316179.5176
538,497285.7694,316175.1008
538,497289.2046,316176.3277
538,497288.7139,316179.763
538,497300.7373,316179.763
538,497301.4734,316176.5731
538,497304.1725,316176.8185
538,497304.1725,316180.0084
538,497316.6867,316180.9899
538,497316.6867,316177.3092
538,497320.1219,316177.5546
538,497319.3858,316180.7445
538,497332.3907,316181.726
538,497332.8815,316176.5731
538,497335.826,316176.3277
538,497336.5621,316181.4806
538,497347.8494,316181.726
538,497349.567,316166.7581
538,497321.5942,316165.5312
538,497321.1035,316163.5682
538,497315.7052,316163.3228
538,497315.7052,316166.0219
538,497308.5893,316166.2673
538,497308.5893,316163.8136
538,497297.302,316163.8136
538,497296.8113,316166.0219
538,497291.413,316165.5312
538,497291.1676,316162.8321
538,497281.598,316162.5867
538,497281.8433,316164.7951
538,497276.6905,316164.7951
538,497276.6905,316163.0774
538,497257.3058,316163.3228
539,497250.7938,316120.9924
539,497248.8308,316121.3196
539,497249.158,316131.1346
539,497325.7152,316133.752
539,497326.0424,316123.937
539,497323.0979,316123.6098
539,497323.0979,316117.3936
539,497308.7025,316116.4121
539,497309.0297,316119.0294
539,497304.4493,316119.3566
539,497304.7765,316116.7393
539,497289.7268,316115.4306
539,497288.7453,316120.9924
539,497285.4736,316121.3196
539,497285.8008,316115.4306
539,497271.0782,316115.7578
539,497270.751,316118.0479
539,497266.1707,316118.0479
539,497266.1707,316115.7578
539,497262.2447,316114.7763
539,497251.7753,316114.4491
539,497250.7938,316120.9924
540,497234.599,316056.2133
540,497234.8444,316073.1442
540,497248.0947,316072.8988
540,497248.0947,316067.9913
540,497251.0392,316068.482
540,497251.5299,316072.6534
540,497263.308,316072.6534
540,497263.308,316068.2367
540,497266.0071,316068.482
540,497266.0071,316072.6534
540,497272.1415,316073.1442
540,497272.3869,316074.8618
540,497282.2019,316075.5979
540,497281.4658,316068.2367
540,497279.2574,316068.2367
540,497279.2574,316060.3847
540,497282.938,316059.6485
540,497282.938,316057.4401
540,497274.8406,316057.6855
540,497275.086,316059.4031
540,497269.6878,316059.1578
540,497269.6878,316056.704
540,497234.599,316056.2133
541,497158.6766,316067.7144
541,497174.3806,316067.469
541,497174.3806,316060.8438
541,497177.0798,316060.5985
541,497177.0798,316066.7329
541,497191.0662,316067.2236
541,497191.0662,316063.543
541,497193.7653,316063.0522
541,497193.7653,316065.506
541,497206.5249,316065.2606
541,497206.5249,316060.8438
541,497209.4694,316060.5985
541,497209.224,316065.2606
541,497214.3769,316065.506
541,497214.6223,316066.9782
541,497224.6827,316067.2236
541,497224.4373,316061.3346
541,497221.4928,316061.3346
541,497222.2289,316058.1447
541,497224.928,316057.1632
541,497225.1734,316048.5751
541,497218.3029,316049.5566
541,497218.3029,316050.7834
541,497213.6408,316051.5196
541,497214.1315,316049.0658
541,497193.5199,316049.0658
541,497192.5384,316051.5196
541,497186.4041,316051.0288
541,497186.4041,316055.4456
541,497182.478,316055.4456
541,497182.478,316051.2742
541,497170.4546,316051.0288
541,497167.7555,316052.2557
541,497160.6396,316049.8019
541,497160.885,316056.9178
541,497160.885,316060.5985
541,497158.922,316061.0892
541,497158.6766,316067.7144
542,497157.4497,316101.249
542,497157.4497,316110.7369
542,497173.1538,316110.4097
542,497174.3806,316067.469
542,497158.6766,316067.7144
542,497156.141,316085.8722
542,497155.1595,316094.3785
542,497157.4497,316101.249
543,497157.4497,316110.7369
543,497157.1226,316127.7496
543,497169.8821,316128.404
543,497169.8821,316121.8606
543,497174.1353,316122.1878
543,497173.4809,316128.7311
543,497185.5861,316129.3855
543,497185.9133,316123.4964
543,497190.1665,316124.1508
543,497190.1665,316129.7126
543,497200.963,316130.0398
543,497200.963,316125.4594
543,497204.5619,316126.4409
543,497203.9075,316130.0398
543,497218.6301,316130.0398
543,497219.6116,316111.3912
543,497216.3399,316111.3912
543,497216.0127,316114.0086
543,497205.8705,316113.3542
543,497205.2162,316111.0641
543,497182.9688,316110.4097
543,497179.6971,316112.3727
543,497173.1538,316110.4097
543,497157.4497,316110.7369
544,496906.5123,315824.1194
544,496906.1851,315830.6628
544,496925.488,315830.6628
544,496925.1609,315811.0327
544,496911.747,315810.0512
544,496907.4938,315813.3229
544,496906.5123,315824.1194
545,496907.4938,315813.3229
545,496880.6661,315812.0142
545,496880.6661,315805.4709
545,496856.1285,315804.8165
545,496856.4557,315809.0697
545,496826.6834,315808.4154
545,496827.9921,315819.2119
545,496855.147,315820.1934
545,496855.147,315826.7368
545,496879.0302,315827.0639
545,496879.3574,315821.8292
545,496906.5123,315824.1194
545,496907.4938,315813.3229
546,496826.6834,315808.4154
546,496825.3747,315803.835
546,496811.6337,315802.5264
546,496811.6337,315813.6501
546,496790.695,315810.7056
546,496790.0406,315821.8292
546,496827.6649,315824.1194
546,496827.9921,315819.2119
546,496826.6834,315808.4154
547,496790.695,315810.7056
547,496785.4603,315811.3599
547,496785.4603,315806.4524
547,496767.7933,315805.798
547,496765.5031,315856.8362
547,496788.4048,315858.472
547,496790.695,315810.7056
548,496784.2895,315858.1781
548,496769.5487,315857.1251
548,496769.4291,315866.324
548,496772.3736,315865.6697
548,496770.4106,315879.7379
548,496783.4973,315879.7379
548,496782.5158,315874.1761
548,496787.0961,315874.1761
548,496789.3863,315870.5772
548,496788.732,315864.6882
548,496786.4418,315861.7437
548,496784.2895,315858.1781
549,496770.4106,315879.7379
549,496760.9227,315878.1021
549,496759.2869,315901.331
549,496768.1204,315902.3125
549,496768.4476,315899.6951
549,496779.5713,315900.0223
549,496779.2441,315903.6211
549,496835.5169,315907.22
549,496835.5169,315904.9298
549,496842.3875,315905.5841
549,496842.0603,315907.5472
549,496849.258,315907.8743
549,496850.2395,315901.0038
549,496845.0048,315900.3495
549,496845.6591,315891.1888
549,496840.0973,315890.2073
549,496840.7516,315882.0281
549,496770.4106,315879.7379
550,496857.8842,315624.0161
550,496859.0475,315643.7915
550,496891.0372,315646.118
550,496895.6903,315590.2814
550,496828.2211,315581.557
550,496824.7313,315617.0365
550,496857.8842,315624.0161
551,496917.5338,315625.6714
551,496984.276,315633.0872
551,496986.8934,315609.5311
551,496920.5874,315603.8602
551,496917.5338,315625.6714
552,496824.2456,315652.387
552,496823.0187,315669.0726
552,496829.6439,315670.0541
552,496829.3985,315672.9986
552,496835.2875,315673.7347
552,496835.2875,315671.5264
552,496877.4922,315674.7162
552,496877.4922,315678.8876
552,496886.3257,315679.8691
552,496888.7794,315657.5399
552,496824.2456,315652.387
553,497002.1584,315704.2418
553,497038.474,315705.2234
553,497047.6347,315706.2049
553,497049.9249,315666.6176
553,497005.4301,315664.0002
553,497003.7942,315687.2291
553,497001.8312,315689.1921
553,497002.1584,315704.2418
554,497090.3462,315627.9472
554,497131.8965,315632.5275
554,497134.1867,315607.6628
554,497093.2907,315605.0454
554,497090.3462,315627.9472
555,497132.4725,315626.274
555,497142.693,315626.9657
555,497144.0017,315614.8605
555,497133.6079,315613.9462
555,497132.4725,315626.274
556,497057.2129,315872.546
556,497050.9968,315907.5529
556,497068.0095,315910.8246
556,497068.991,315903.2998
556,497071.2812,315903.9541
556,497075.5343,315875.8177
556,497057.2129,315872.546
557,497044.4534,315927.183
557,497050.9968,315928.8188
557,497053.2869,315918.6766
557,497078.4788,315922.2755
557,497077.8245,315918.3495
557,497047.3979,315911.479
557,497044.4534,315927.183
558,497108.4692,315915.0778
558,497144.4849,315918.617
558,497146.8569,315905.4809
558,497111.0865,315899.3738
558,497108.4692,315915.0778
559,497642.5674,315083.061
559,497714.8748,315086.7618
559,497680.1445,315046.6226
559,497642.5674,315083.061
560,497730.2473,315085.3384
560,497732.3153,315011.3093
560,497715.8041,314999.6376
560,497642.0733,314996.7909
560,497678.1517,315033.5276
560,497685.5533,315029.5421
560,497695.5169,315033.2429
560,497699.787,315042.9218
560,497697.225,315050.6081
560,497730.2473,315085.3384
561,497655.9014,315020.5907
561,497646.7918,315035.0142
561,497646.7918,315052.0947
561,497654.3831,315062.7226
561,497676.398,315043.3647
561,497655.9014,315020.5907
562,497852.219,314922.625
562,497851.6,314937.7215
562,497869.213,314938.4875
562,497869.617,314929.1965
562,497879.079,314929.5925
562,497879,314931.406
562,497884.563,314931.687
562,497883.1785,314956.273
562,497885.375,314956.406
562,497884.953,314965.1425
562,497885.9115,314968.6255
562,497886.99,314971.508
562,497888.787,314974.631
562,497890.584,314976.5525
562,497892.9805,314978.7145
562,497895.4965,314980.276
562,497898.971,314981.717
562,497903.284,314982.438
562,497906.998,314982.3175
562,497911.431,314981.1165
562,497915.0255,314979.435
562,497918.5,314976.5525
562,497920.0575,314974.511
562,497921.8545,314971.7485
562,497922.933,314969.346
562,497924.0115,314965.2625
562,497924.469,314957.187
562,497926.375,314957.125
562,497927.42,314933.5865
562,497932.907,314933.75
562,497932.967,314932.231
562,497942.546,314932.6475
562,497942.154,314941.659
562,497959.8375,314942.428
562,497960.407,314927.375
562,497960.813,314918.75
562,497961.347,314907.711
562,497943.664,314906.942
562,497943.2685,314916.0335
562,497933.695,314915.617
562,497933.769,314913.9285
562,497917.3485,314913.2145
562,497917.532,314909.093
562,497896.563,314908.125
562,497896.3795,314912.303
562,497879.862,314911.5845
562,497879.801,314912.98
562,497870.3395,314912.582
562,497870.7285,314903.6405
562,497853.115,314902.8745
562,497852.625,314913.843
562,497852.219,314922.625
563,497528.9853,314963.9245
563,497558.7575,314963.9245
563,497558.7575,314894.2378
563,497528.9853,314894.2378
563,497528.9853,314963.9245
